TLID,NAME,LENGTH
62055362,62055362b,87.23656
62055366,62055366a,194.54562
62055367,62055367a,206.60925
62058662,62058662b,137.64722
62058663,62058663a,23.83306
62058700,62058700b,177.60534
62058011,62058011a,79.61466
62059011,62059011a,170.17943
62059015,62059015b,84.50296
62059016,62059016b,85.08991
62102801,62102801a,141.54894
62058182,62058182a,208.22777
62058536,62058536a,412.0801
62058543,62058543b,20.57833
62058012,62058012b,95.27672
62076693,62076693a,95.27672
62056504,62056504b,104.48157
62058669,62058669b,116.92662
62056617,62056617a,69.28194
62056619,62056619b,95.26267
62056620,62056620b,71.49411
62081577,62081577a,158.49748
62083415,62083415b,95.63868
62058541,62058541a,92.81826
62058542,62058542b,235.31441
62058544,62058544a,141.05443
62058547,62058547b,78.76023
62058007,62058007a,169.54667
62058025,62058025b,142.99177
62058026,62058026b,218.29875
62054264,62054264b,47.66047
62096608,62096608b,174.93419
62091359,62091359a,68.80231
62100328,62100328a,36.03714
62100334,62100334a,48.39655
62077704,62077704b,101.79643
62100332,62100332b,92.95603
62100336,62100336a,6.26526
62072431,62072431a,193.47442
62063227,62063227a,142.36043
62063228,62063228b,146.63118
62063231,62063231a,107.48956
62083586,62083586a,230.33219
62083595,62083595b,179.28108
62089714,62089714a,288.27838
62072690,62072690b,299.33594
62072703,62072703b,88.73549
62072704,62072704a,300.44073
62072749,62072749a,56.47147
62072233,62072233b,239.64973
62064817,62064817b,206.17041
62077040,62077040a,98.11363
62072145,62072145a,140.33394
62072146,62072146a,371.94096
62072156,62072156b,200.99448
62064918,62064918a,106.2678
62064981,62064981a,79.61429
62064983,62064983b,159.22866
62064984,62064984b,95.90723
62064819,62064819a,86.58881
62064821,62064821a,55.50542
62064822,62064822b,95.24769
62064821,62064821b,55.50542
62073404,62073404b,149.83183
62072152,62072152b,93.43024
62072198,62072198b,20.54699
62072199,62072199a,237.66546
62073391,62073391b,83.14286
62073397,62073397a,78.18857
62067982,62067982a,100.93226
62068041,62068041b,136.81407
62068042,62068042a,136.33574
76339727,76339727a,9.22195
62068031,62068031b,37.53916
62068032,62068032b,120.91871
62068037,62068037a,93.48375
62073359,62073359b,244.27289
62064924,62064924a,146.63343
62064925,62064925a,102.51881
62064929,62064929b,212.41618
62073384,62073384a,76.84461
62073388,62073388b,153.69
62064579,62064579a,246.52603
62064580,62064580b,104.08857
62096617,62096617b,40.73456
62096642,62096642b,18.42852
62106122,62106122a,42.88741
62100334,62100334b,48.39655
62100335,62100335a,85.9374
62100336,62100336b,6.26526
62101656,62101656a,21.25625
62101660,62101660b,68.15688
62105894,62105894a,284.25532
62096641,62096641b,21.0611
62096642,62096642a,18.42852
62096643,62096643a,25.9594
62054143,62054143b,106.20178
62051827,62051827a,138.16133
62054145,62054145a,56.47421
62080831,62080831b,11.46139
62088954,62088954a,354.72322
62054485,62054485a,144.57369
62054486,62054486b,68.82088
62054487,62054487b,88.76367
62057296,62057296a,202.61011
62057297,62057297a,58.14735
62057298,62057298b,134.17447
62057299,62057299b,256.64207
62106174,62106174b,90.08825
62106123,62106123b,53.62508
62078044,62078044b,102.93561
62078045,62078045a,142.59527
62078046,62078046a,105.4065
62094226,62094226b,176.85728
62094227,62094227a,65.54168
62094228,62094228a,66.12804
62063212,62063212b,54.24425
62079886,62079886a,120.22764
62105173,62105173a,222.11749
62064987,62064987b,89.22969
62064570,62064570b,279.52023
62064798,62064798a,97.78706
62064799,62064799b,102.84036
62064800,62064800a,92.76549
62064801,62064801b,130.84774
62064802,62064802b,153.73979
62064569,62064569a,104.47896
62064604,62064604b,201.53684
62064617,62064617b,242.00045
62064603,62064603a,47.6606
62064592,62064592a,227.96437
62064593,62064593b,98.54263
62064596,62064596b,180.09441
62079885,62079885b,100.64199
62092252,62092252b,122.19963
62092259,62092259a,184.85863
62092268,62092268a,96.8922
62100287,62100287b,175.88182
62100288,62100288a,132.1776
62100289,62100289a,85.28048
62096662,62096662b,26.61088
62101203,62101203a,6.05158
62105117,62105117b,99.55294
62096638,62096638b,40.92632
62096640,62096640a,32.61931
62096641,62096641a,21.0611
62055386,62055386b,109.05344
62055444,62055444a,190.01338
62089038,62089038a,117.75726
62058653,62058653a,56.17713
62058654,62058654a,323.41757
62058655,62058655b,129.59829
62058660,62058660b,174.25966
62054260,62054260a,136.32105
62054263,62054263a,112.97411
62054264,62054264a,47.66047
62054265,62054265b,110.22035
62058538,62058538a,211.49752
62058549,62058549a,81.0756
62058550,62058550b,95.94868
62096661,62096661b,39.31127
62096662,62096662a,26.61088
62106123,62106123a,53.62508
62055282,62055282b,286.3883
62055296,62055296b,134.33386
62055277,62055277b,250.09572
62055292,62055292a,459.81828
62055294,62055294a,34.52155
62051521,62051521b,198.37827
62092206,62092206b,256.48395
62072491,62072491b,91.75954
62072499,62072499a,359.4361
62078690,62078690b,205.94617
62064919,62064919a,97.81726
62064983,62064983a,159.22866
62064985,62064985b,286.04396
62064986,62064986b,56.50679
62072151,62072151b,53.52356
62064921,62064921a,135.72215
62064923,62064923a,72.74405
62064924,62064924b,146.63343
62064927,62064927b,145.96875
62069402,62069402b,215.17955
62063228,62063228a,146.63118
62063234,62063234a,150.78721
62063235,62063235b,324.42042
62078552,62078552a,210.91926
76303248,76303248a,79.61562
76303250,76303250b,61.73981
76303251,76303251b,144.57251
62068677,62068677a,47.66524
62072151,62072151a,53.52356
62072197,62072197b,48.59356
62072198,62072198a,20.54699
62068663,62068663a,135.72385
62068672,62068672b,61.65563
62068673,62068673b,68.82302
62072429,62072429b,37.52786
62072430,62072430b,161.88357
62072438,62072438a,219.67361
62068653,62068653a,33.30297
62068656,62068656b,211.75967
62081039,62081039b,45.97448
62068234,62068234a,78.1884
62068653,62068653b,33.30297
62068654,62068654b,147.69946
62068172,62068172a,86.72117
62068231,62068231b,78.1884
62068232,62068232b,86.63453
62073700,62073700b,191.27399
62073701,62073701b,230.38251
62073717,62073717a,109.25223
76303251,76303251a,144.57251
76303258,76303258b,82.32084
76339723,76339723a,53.16046
62072705,62072705a,259.9436
62072706,62072706b,70.118
62072707,62072707b,116.28393
62068107,62068107a,174.34829
62068180,62068180b,156.43247
62068192,62068192a,242.15131
62068193,62068193b,123.02332
62073602,62073602a,34.41036
62073603,62073603b,96.09467
62073604,62073604b,20.56919
62068047,62068047b,116.25435
62068175,62068175a,132.23108
62094348,62094348a,80.28527
62097174,62097174b,163.2054
62097175,62097175a,209.4744
62097176,62097176a,158.52222
62092274,62092274a,135.53332
62106081,62106081b,377.14668
62106082,62106082b,277.68904
62094344,62094344a,45.51757
62105288,62105288b,152.00205
62105307,62105307b,126.17747
62058653,62058653b,56.17713
62070282,62070282b,461.71554
62097443,62097443a,1109.19998
62058130,62058130a,192.16179
62058142,62058142a,23.83205
62058143,62058143b,93.48661
62058154,62058154b,224.59359
62100051,62100051b,399.46991
62100052,62100052a,61.99777
62100053,62100053a,122.61494
62057991,62057991a,163.87285
62058010,62058010a,122.94581
62058011,62058011b,79.61466
62054154,62054154a,198.20607
62054166,62054166b,178.0634
62051595,62051595b,45.23908
62058141,62058141a,58.146
62058142,62058142b,23.83205
62058147,62058147a,161.62217
62053360,62053360b,75.06199
62095315,62095315b,227.19084
62098209,62098209a,112.01911
62098782,62098782a,63.20339
62053329,62053329a,97.72329
62053338,62053338b,84.44636
62053339,62053339b,210.29321
62053344,62053344a,144.82585
62057036,62057036b,104.52393
62057045,62057045a,360.13906
62057051,62057051b,222.69531
62057056,62057056b,194.24927
76339727,76339727b,9.22195
62068173,62068173a,95.38556
62068231,62068231a,78.1884
62068233,62068233b,286.75794
62068234,62068234b,78.1884
62073398,62073398a,211.55357
62073399,62073399a,68.99244
62073400,62073400b,19.27735
62073428,62073428a,184.0572
62068176,62068176b,56.32286
62073698,62073698b,92.78587
62073702,62073702a,81.04364
62073703,62073703b,187.67763
62073718,62073718a,330.20729
62068028,62068028a,54.63149
62068029,62068029b,140.80284
62068030,62068030b,82.20006
76303246,76303246b,70.19932
76303248,76303248b,79.61562
76339720,76339720a,60.65158
62064597,62064597b,89.67787
62064602,62064602a,273.07197
62064603,62064603b,47.6606
62064509,62064509b,75.06806
62073397,62073397b,78.18857
62073398,62073398b,211.55357
62073400,62073400a,19.27735
62063214,62063214a,81.92747
62063216,62063216b,42.22084
62078541,62078541b,194.1704
62068673,62068673a,68.82302
62068675,62068675a,70.40907
62068677,62068677b,47.66524
62068678,62068678b,272.68589
62073396,62073396a,51.16635
62073399,62073399b,68.99244
62073441,62073441b,91.44219
62072697,62072697b,84.45404
62072698,62072698a,130.83036
62072740,62072740a,117.749
62089317,62089317a,166.87061
62073604,62073604a,20.56919
62073605,62073605b,180.10834
62073631,62073631a,222.50819
62072483,62072483b,144.99587
62067973,62067973a,95.69583
62068031,62068031a,37.53916
62068033,62068033b,112.61768
62068034,62068034b,95.69627
62072691,62072691a,111.80801
62072692,62072692b,75.10773
62072694,62072694a,61.68451
62064931,62064931a,69.16182
62064932,62064932b,191.87065
62064937,62064937a,109.11878
62054483,62054483a,178.26857
62054486,62054486a,68.82088
62076473,62076473b,38.10517
62054537,62054537b,150.5209
62077714,62077714a,96.22588
62077715,62077715a,175.15316
62077716,62077716b,82.86903
62076473,62076473a,38.10517
62105894,62105894b,284.25532
62057100,62057100a,101.40008
62057101,62057101a,182.24705
62057111,62057111b,140.36379
62089119,62089119b,211.49952
62051820,62051820b,61.64598
62099805,62099805a,264.46531
62105175,62105175b,278.31028
62058657,62058657a,124.84709
62056609,62056609a,122.41835
62056614,62056614b,92.53071
62056615,62056615b,129.90219
62054525,62054525a,244.83684
62100052,62100052b,61.99777
62100058,62100058b,234.92963
62089958,62089958b,311.65514
62072232,62072232b,171.94686
62072233,62072233a,239.64973
62089822,62089822b,170.14748
62072196,62072196b,142.20432
62073390,62073390b,76.36153
62077393,62077393a,4.44975
62098288,62098288b,546.3893
62078682,62078682a,175.86049
62078683,62078683b,68.03058
62078684,62078684a,59.66604
62082030,62082030b,184.62249
62073675,62073675b,217.77567
62073685,62073685b,112.35357
62073686,62073686a,51.95693
62074759,62074759a,197.79075
62074760,62074760a,220.89001
62074767,62074767b,249.23323
62100289,62100289b,85.28048
62077393,62077393b,4.44975
62078688,62078688b,153.49299
62082077,62082077b,204.639
62085961,62085961a,646.34938
62088954,62088954b,354.72322
62090902,62090902a,331.41176
62055360,62055360b,76.00223
62055364,62055364b,116.28268
62055365,62055365a,185.99156
62100328,62100328b,36.03714
62055296,62055296a,134.33386
62055297,62055297b,111.34882
62055301,62055301a,97.25368
62057118,62057118a,84.35801
62056190,62056190b,90.03754
62056193,62056193a,186.92411
62105175,62105175a,278.31028
62055372,62055372b,61.58241
62055377,62055377a,129.80059
62055408,62055408a,280.61667
62092667,62092667b,74.59611
62053332,62053332a,78.65451
62053358,62053358b,84.6904
62088947,62088947a,322.805
62053423,62053423a,61.5799
62058567,62058567a,233.39248
62058652,62058652a,92.9124
62076717,62076717b,16.95998
62057035,62057035a,294.00149
62057043,62057043a,129.92097
62057046,62057046b,208.16991
62091379,62091379b,77.95477
62105379,62105379a,58.14569
62057051,62057051a,222.69531
62057097,62057097b,67.16701
62057098,62057098b,199.22726
62102278,62102278b,158.69623
62102279,62102279a,192.05157
62102280,62102280a,297.35149
62056609,62056609b,122.41835
62056580,62056580a,100.28418
62056607,62056607a,78.72481
62056610,62056610b,139.00059
62096643,62096643b,25.9594
62079778,62079778a,120.06792
62094779,62094779b,380.56756
62101665,62101665a,165.553
62077679,62077679a,133.8895
62088856,62088856b,318.83325
62099801,62099801a,55.56209
62106174,62106174a,90.08825
62052005,62052005a,149.57477
62073278,62073278a,187.66443
62073280,62073280a,314.18677
62077364,62077364b,101.97692
62068101,62068101a,96.11728
62068176,62068176a,56.32286
62068178,62068178b,124.05807
62073361,62073361a,194.1494
62073362,62073362b,180.7171
62073363,62073363b,104.08704
62067944,62067944a,68.35224
62072396,62072396b,967.32134
62072485,62072485b,187.64418
62072486,62072486a,409.3822
62063414,62063414a,926.26214
62076962,62076962b,1345.08037
62094228,62094228b,66.12804
62072675,62072675b,90.03199
62078648,62078648a,92.52604
62078650,62078650a,108.05181
62078680,62078680b,153.84993
62083586,62083586b,230.33219
62073584,62073584b,45.52741
62072429,62072429a,37.52786
62063190,62063190a,182.89751
62063213,62063213a,102.77977
62063214,62063214b,81.92747
62063212,62063212a,54.24425
62094003,62094003b,213.2042
62105171,62105171a,78.71615
62105457,62105457b,327.47081
62089277,62089277a,350.92902
62073395,62073395b,246.87873
62073402,62073402b,137.02228
62073584,62073584a,45.52741
62073601,62073601a,186.04725
62073607,62073607a,90.05501
62082092,62082092b,86.18718
62073396,62073396b,51.16635
62073401,62073401b,78.70185
62073402,62073402a,137.02228
62073403,62073403a,51.94329
62094223,62094223b,86.185
62094226,62094226a,176.85728
62094229,62094229a,54.8842
62073581,62073581a,332.14346
62073602,62073602b,34.41036
62073629,62073629a,222.8363
62058658,62058658b,96.10633
62076717,62076717a,16.95998
62051595,62051595a,45.23908
62051596,62051596b,157.15766
62101938,62101938a,205.25452
62101660,62101660a,68.15688
62101661,62101661a,140.40407
62105893,62105893b,245.58892
62059008,62059008b,61.75184
62059023,62059023a,232.59645
62090270,62090270a,398.68024
62105930,62105930a,102.85758
62055297,62055297a,111.34882
62055298,62055298b,106.17825
62055299,62055299a,195.46818
62055300,62055300b,124.84182
62058140,62058140a,147.3942
62058141,62058141b,58.146
62058144,62058144a,126.7266
62053039,62053039a,177.79191
62053042,62053042a,140.36176
62053044,62053044b,479.86681
62053046,62053046b,160.27531
62103148,62103148a,216.35434
62057299,62057299a,256.64207
62057347,62057347a,89.45206
62057350,62057350b,187.06617
62057349,62057349a,97.87102
62057093,62057093a,311.0631
62057097,62057097a,67.16701
62057099,62057099b,66.60611
62056580,62056580b,100.28418
62056581,62056581b,53.1308
62083415,62083415a,95.63868
62057099,62057099a,66.60611
62057100,62057100b,101.40008
62057107,62057107b,89.42193
62056498,62056498a,166.44088
62056505,62056505a,219.4555
62056508,62056508b,77.92303
62073678,62073678b,69.16108
62073703,62073703a,187.67763
62074768,62074768a,149.27138
62089898,62089898b,206.35198
62055363,62055363a,123.99504
62055364,62055364a,116.28268
62055369,62055369b,252.42779
76302896,76302896a,99.90892
76303207,76303207a,112.62774
76303214,76303214b,223.53595
76303241,76303241b,89.44417
76303246,76303246a,70.19932
76303247,76303247b,122.11071
62072689,62072689a,47.65842
62072692,62072692a,75.10773
62072696,62072696b,105.03822
76302884,76302884b,314.96365
76302896,76302896b,99.90892
76302897,76302897a,158.13938
62072433,62072433b,97.22277
62072434,62072434a,116.13702
62072458,62072458b,437.26254
62072667,62072667b,95.82846
62072673,62072673b,162.78496
62072712,62072712a,316.64195
62072497,62072497b,163.52829
62072136,62072136b,153.50978
62058025,62058025a,142.99177
62058139,62058139b,114.77612
62058140,62058140b,147.3942
62100842,62100842a,46.96733
62058655,62058655a,129.59829
62058656,62058656b,103.23539
62058657,62058657b,124.84709
62057964,62057964a,140.33998
62057976,62057976b,111.01046
62057977,62057977a,78.19811
62058028,62058028b,363.59227
62092664,62092664b,374.99957
62092665,62092665a,208.94374
62092666,62092666b,73.71084
62092667,62092667a,74.59611
62059009,62059009a,123.33441
62059011,62059011b,170.17943
62059012,62059012b,209.19599
62056574,62056574a,177.91277
62056578,62056578b,85.07796
62056582,62056582b,213.0228
62056224,62056224a,56.17658
62056277,62056277b,163.81241
62076586,62076586b,198.455
62057959,62057959a,234.10157
62057976,62057976a,111.01046
62057978,62057978b,95.75958
62056601,62056601a,87.31096
62056614,62056614a,92.53071
62056616,62056616b,168.53049
62056617,62056617b,69.28194
62100013,62100013b,147.46387
62056501,62056501a,70.38959
62056502,62056502a,64.54192
62056503,62056503b,123.33371
62056509,62056509b,400.49941
62056293,62056293b,146.63292
62056294,62056294b,307.5167
62056295,62056295a,219.45415
62072701,62072701b,151.29288
62072702,62072702a,184.61944
62072703,62072703a,88.73549
62072707,62072707a,116.28393
62072669,62072669a,124.84206
62072674,62072674b,48.63082
62078648,62078648b,92.52604
62072697,62072697a,84.45404
62072195,62072195b,186.86743
62072196,62072196a,142.20432
62072197,62072197a,48.59356
62072209,62072209a,181.55534
62072145,62072145b,140.33394
62072147,62072147a,79.12982
62089753,62089753a,544.16884
62073684,62073684b,95.90033
62073685,62073685a,112.35357
62073688,62073688a,370.69603
62076242,62076242b,91.89222
62052931,62052931a,279.66263
62079337,62079337b,353.99899
62073379,62073379b,41.13303
62073383,62073383b,68.33376
62073384,62073384b,76.84461
62073420,62073420a,610.89446
62099803,62099803b,133.3699
62058021,62058021a,28.25703
62058022,62058022b,114.77023
62105379,62105379b,58.14569
62057977,62057977b,78.19811
62057983,62057983a,44.7886
62057984,62057984b,167.89334
62057104,62057104b,205.67753
62057105,62057105a,197.28172
62089119,62089119a,211.49952
62096650,62096650a,185.66743
62096651,62096651a,49.63841
62106122,62106122b,42.88741
62056214,62056214a,257.08067
62056224,62056224b,56.17658
62056225,62056225b,170.34972
62094330,62094330b,69.45601
62094331,62094331b,130.52225
62094332,62094332a,66.15175
62055289,62055289b,214.9548
62055300,62055300a,124.84182
62055361,62055361b,137.63734
62055362,62055362a,87.23656
62081933,62081933a,14.43971
62105389,62105389b,214.52055
62054523,62054523b,37.59602
62054524,62054524b,104.57844
62074950,62074950b,103.82631
62101662,62101662a,98.69202
62058672,62058672b,141.83852
62078302,62078302a,49.22026
62078303,62078303a,70.69675
62051592,62051592b,89.57293
62051593,62051593a,125.43918
62051594,62051594a,70.97593
62058650,62058650a,166.20233
62081933,62081933b,14.43971
62105387,62105387a,441.25084
62053424,62053424b,68.81879
62053425,62053425a,134.73328
62053426,62053426a,222.45971
62078303,62078303b,70.69675
62054150,62054150a,114.61754
62063230,62063230a,101.3982
62063231,62063231b,107.48956
62063232,62063232b,112.45669
62068662,62068662a,143.43125
62068668,62068668a,88.96598
62068670,62068670b,61.28929
62068232,62068232a,86.63453
62068236,62068236a,56.9481
62068237,62068237b,268.56705
62068236,62068236b,56.9481
62078232,62078232a,120.66783
62078233,62078233a,168.14531
62068230,62068230a,144.57278
62068235,62068235a,182.3534
62068485,62068485b,468.34185
62078232,62078232b,120.66783
62067989,62067989a,230.06879
62068046,62068046b,88.96141
62068047,62068047a,116.25435
62068048,62068048b,136.78208
62068177,62068177b,239.83947
62068000,62068000a,44.40416
62068002,62068002b,47.66325
62068003,62068003a,41.14784
62067998,62067998a,78.18846
62068000,62068000b,44.40416
62068001,62068001a,41.14776
62064823,62064823a,236.45927
62064824,62064824b,108.88656
62064825,62064825b,72.74007
62099036,62099036b,268.11012
62064812,62064812a,310.18186
62064814,62064814b,150.14597
62057118,62057118b,84.35801
62057119,62057119a,38.08412
62057294,62057294a,100.28374
62057296,62057296b,202.61011
62057297,62057297b,58.14735
62089586,62089586b,388.74727
62079785,62079785b,31.00172
62049752,62049752b,373.39271
62049781,62049781a,1757.0734
62049783,62049783a,361.25982
62101656,62101656b,21.25625
62101657,62101657a,45.55826
62101658,62101658a,55.73106
62096633,62096633a,28.40501
62096638,62096638a,40.92632
62096652,62096652b,73.68703
62091241,62091241b,294.78266
62100330,62100330b,75.07216
62068030,62068030a,82.20006
62068036,62068036a,152.07313
62068037,62068037b,93.48375
62068035,62068035b,129.77351
62070281,62070281a,499.34654
62070282,62070282a,461.71554
62070494,62070494a,547.26584
62089574,62089574b,1115.28362
62068178,62068178a,124.05807
62068179,62068179a,23.83205
62068187,62068187b,47.66407
62064533,62064533a,233.71361
62064571,62064571b,133.4946
62064574,62064574b,81.00643
62063435,62063435a,178.46017
62064503,62064503a,240.19954
62064504,62064504b,114.67692
62068224,62068224a,144.31306
62068226,62068226a,165.05707
62068227,62068227b,111.34753
62068228,62068228b,173.25958
62068211,62068211b,179.44638
62068223,62068223a,198.61292
62068224,62068224b,144.31306
62068225,62068225b,155.93078
62094227,62094227b,65.54168
62102280,62102280b,297.35149
62082003,62082003a,40.47218
62083445,62083445b,588.59603
62051594,62051594b,70.97593
62051599,62051599a,113.10682
62051600,62051600a,95.72406
62067990,62067990a,225.06236
62067991,62067991a,28.25408
62067992,62067992b,124.84507
62063412,62063412b,235.68069
62063218,62063218b,274.58561
62063219,62063219a,20.14598
62063229,62063229a,36.33866
62068681,62068681b,61.65798
62068227,62068227a,111.34753
62068229,62068229a,173.70385
62068230,62068230b,144.57278
62068240,62068240b,173.61715
62078567,62078567b,152.84546
62094217,62094217a,115.98599
62094218,62094218a,131.49888
62094220,62094220b,114.42456
62068184,62068184b,79.49684
62068187,62068187a,47.66407
62068188,62068188b,68.42525
62068034,62068034a,95.69627
62068038,62068038a,68.36281
62068042,62068042b,136.33574
62068043,62068043b,166.16271
62064601,62064601a,290.96332
62064605,62064605a,209.52875
62064606,62064606b,86.57154
62064607,62064607b,104.09142
62101658,62101658b,55.73106
62077700,62077700b,69.95706
62077718,62077718a,129.36134
62077719,62077719a,145.30632
62105278,62105278b,66.29323
62054146,62054146b,152.27312
62079785,62079785a,31.00172
62080831,62080831a,11.46139
62100058,62100058a,234.92963
62054238,62054238a,99.91028
62054240,62054240a,84.72391
62054241,62054241b,84.51524
62051855,62051855b,97.80201
62051859,62051859a,201.65332
62090734,62090734b,156.80926
62064509,62064509a,75.06806
62064510,62064510b,150.66473
62064514,62064514b,382.30471
62063435,62063435b,178.46017
62063515,62063515b,540.41611
62094209,62094209a,106.61248
62063415,62063415b,164.79015
62068702,62068702a,102.55387
62068703,62068703a,155.65499
62068704,62068704b,276.1591
62063216,62063216a,42.22084
62063229,62063229b,36.33866
62068649,62068649a,411.65926
62068652,62068652a,147.29421
62068703,62068703b,155.65499
62063486,62063486a,300.42783
62078552,62078552b,210.91926
62078553,62078553a,155.84835
62078570,62078570a,166.10804
62082006,62082006b,81.49514
62064986,62064986a,56.50679
62064987,62064987a,89.22969
62064996,62064996b,92.78621
62064980,62064980a,106.2668
62064981,62064981b,79.61429
62064982,62064982b,51.96087
62064934,62064934a,84.75382
62064935,62064935b,89.69897
62064936,62064936b,331.23082
62064938,62064938a,262.42145
62053427,62053427a,70.10916
62054165,62054165a,79.61299
62054238,62054238b,99.91028
62054239,62054239b,81.0882
62053021,62053021b,233.86371
62057274,62057274b,169.57979
62051624,62051624a,78.58974
62054245,62054245a,140.28597
62054246,62054246b,68.82011
62054255,62054255b,169.41255
62054485,62054485b,144.57369
62054489,62054489a,190.49778
62105276,62105276a,289.8219
62094332,62094332b,66.15175
62101203,62101203b,6.05158
62106127,62106127a,64.14059
62106127,62106127b,64.14059
62054160,62054160a,123.29988
62054163,62054163b,109.21719
62054174,62054174a,108.88076
62096633,62096633b,28.40501
62068670,62068670a,61.28929
62068672,62068672a,61.65563
62068675,62068675b,70.40907
62068676,62068676b,276.15129
62094220,62094220a,114.42456
62094221,62094221a,114.87352
62094223,62094223a,86.185
62094233,62094233b,220.06213
62078553,62078553b,155.84835
62078568,62078568a,108.74418
62078569,62078569a,159.65993
62048671,62048671b,88.93629
62081462,62081462a,689.68842
62083109,62083109b,147.30449
62088338,62088338b,155.55618
62078046,62078046b,105.4065
62100922,62100922b,272.7122
62098354,62098354b,40.729
62105473,62105473b,313.97047
62105476,62105476a,246.09163
62105476,62105476b,246.09163
62068179,62068179b,23.83205
62068180,62068180a,156.43247
62068181,62068181b,177.57319
62100556,62100556b,5.26958
62067991,62067991b,28.25408
62083146,62083146a,233.89295
62088489,62088489a,37.37541
62064571,62064571a,133.4946
62064577,62064577a,137.76946
62089317,62089317b,166.87061
62064503,62064503b,240.19954
62071952,62071952b,347.83323
62072249,62072249a,337.46741
62089736,62089736a,207.81449
62053360,62053360a,75.06199
62053361,62053361b,145.87712
62053364,62053364b,190.49741
62053422,62053422a,23.829
62091804,62091804b,137.02775
62084309,62084309b,16.09702
62046533,62046533a,376.32226
62046534,62046534a,328.03022
62088477,62088477b,1400.60528
62088480,62088480a,359.37498
62092878,62092878a,54.66858
62092882,62092882b,92.1308
62046597,62046597a,133.30244
62046598,62046598a,139.71964
62046599,62046599b,193.00639
62101141,62101141a,90.86229
62049227,62049227a,220.93295
62049229,62049229b,470.97642
62048650,62048650b,117.43658
62048651,62048651a,281.85125
62048652,62048652a,68.71029
62096771,62096771b,426.08303
62096775,62096775b,16.70251
62096776,62096776a,70.61898
62083147,62083147b,37.42033
62084303,62084303a,24.63851
62101142,62101142b,38.16017
62083237,62083237a,94.40163
62083238,62083238a,161.6615
62098349,62098349b,408.2868
62101141,62101141b,90.86229
62101142,62101142a,38.16017
62101143,62101143a,33.80582
62096391,62096391b,114.3767
62048600,62048600a,302.63903
62101856,62101856a,18.16055
62088489,62088489b,37.37541
62048657,62048657a,278.64842
62048667,62048667a,170.68588
62048668,62048668b,145.35826
62084303,62084303b,24.63851
62084306,62084306a,98.58948
62084307,62084307a,60.31305
62083409,62083409b,173.90876
62084911,62084911a,15.60319
62106054,62106054a,69.33465
62092665,62092665b,208.94374
62048602,62048602b,124.23309
62101856,62101856b,18.16055
62058553,62058553a,81.9388
62058554,62058554a,340.89599
62058555,62058555b,105.74914
62058556,62058556b,86.64207
62048652,62048652b,68.71029
62058145,62058145a,81.05962
62058146,62058146b,67.16701
62058185,62058185b,97.33999
62046602,62046602b,75.03947
62092828,62092828b,58.17314
62092830,62092830a,51.36254
62056188,62056188a,186.92216
62094397,62094397a,314.78717
62101666,62101666b,124.87852
62080314,62080314a,158.59806
62058659,62058659a,88.80457
62058660,62058660a,174.25966
62058661,62058661b,104.13397
62058696,62058696a,51.45359
62091959,62091959b,201.74265
62096775,62096775a,16.70251
62056517,62056517a,263.52031
62056520,62056520b,157.08586
62056540,62056540a,45.24064
62105332,62105332b,112.35345
62084307,62084307b,60.31305
62084308,62084308b,22.64783
62084309,62084309a,16.09702
62056194,62056194b,201.40691
62056221,62056221a,74.15482
62056222,62056222a,56.17655
62056257,62056257b,390.11068
62055170,62055170a,639.50023
62055175,62055175a,244.8405
62058671,62058671b,194.74556
62092964,62092964b,86.53001
62048850,62048850a,291.05321
62048851,62048851b,281.25245
62092983,62092983b,117.21601
62047362,62047362b,77.39886
62096762,62096762b,160.99805
62096764,62096764a,225.08227
62101346,62101346a,99.83857
62103252,62103252b,164.7444
62091798,62091798b,144.61871
62043244,62043244b,139.02276
62043370,62043370a,428.43252
62092880,62092880b,106.94688
62096992,62096992b,830.89455
62098135,62098135a,386.20993
62047363,62047363a,196.21814
62047382,62047382b,97.35594
62047384,62047384a,164.21422
62093194,62093194a,123.93153
62084308,62084308a,22.64783
62049231,62049231b,355.87802
62080312,62080312b,441.29111
62080313,62080313a,336.63204
62080314,62080314b,158.59806
62080316,62080316a,64.28172
62092878,62092878b,54.66858
62092879,62092879a,65.23684
62092880,62092880a,106.94688
62105912,62105912b,151.99268
62092827,62092827b,239.37378
62092828,62092828a,58.17314
62092829,62092829a,60.77639
62047381,62047381b,98.10289
62079476,62079476b,231.53552
62080315,62080315a,254.47567
62080316,62080316b,64.28172
62080317,62080317a,127.03427
62092957,62092957b,95.46458
62043227,62043227b,708.37686
62043282,62043282a,376.53619
62043284,62043284b,440.45926
62043490,62043490a,63.40889
62043491,62043491a,219.59096
62043651,62043651b,753.64159
62043487,62043487b,83.48027
62048862,62048862b,153.95865
62092951,62092951b,101.0402
62048662,62048662a,230.378
62048672,62048672b,110.81363
62048674,62048674b,144.08012
62048689,62048689a,246.81064
62046604,62046604b,70.34177
62043370,62043370b,428.43252
62043661,62043661a,127.52244
62043662,62043662b,197.22054
62092856,62092856a,88.37325
62092829,62092829b,60.77639
62047381,62047381a,98.10289
62047382,62047382a,97.35594
62047387,62047387b,187.0701
62088550,62088550b,136.36004
62043661,62043661b,127.52244
62043662,62043662a,197.22054
62088226,62088226a,312.46285
62083237,62083237b,94.40163
62046608,62046608b,291.52096
